penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,n_scored,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5524,16.84,0.5548,2147,0.0363,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5431,17.83,0.5611,2158,0.0456,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5534,16.78,0.5532,2161,0.0353,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5606,18.06,0.5413,2162,0.0282,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.558,18.06,0.5507,2165,0.0308,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5556,17.65,0.5456,2176,0.0331,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5692,17.99,0.5447,2182,0.0195,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5654,17.48,0.5478,2165,0.0234,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5648,17.71,0.5518,2169,0.024,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.563,17.3,0.5503,2181,0.0257,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5479,19.03,0.5557,2183,0.0409,0.5887,17.75,False
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5739,16.43,0.5398,2164,0.0148,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5752,16.67,0.5449,2168,0.0136,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5752,16.96,0.5376,2180,0.0135,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5775,16.61,0.5378,2182,0.0113,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5523,17.19,0.5532,2151,0.0364,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5594,17.13,0.5487,2163,0.0293,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5349,18.53,0.5612,2165,0.0539,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5764,17.01,0.5395,2167,0.0124,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5735,16.67,0.543,2169,0.0152,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5598,17.99,0.5424,2181,0.0289,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기",0.5504,17.83,0.556,2164,0.0384,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기",0.5669,16.67,0.5518,2168,0.0219,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미",0.5619,16.61,0.5516,2180,0.0268,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q23가전사용",0.5486,18.69,0.5536,2182,0.0402,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기",0.5374,18.6,0.5617,2151,0.0513,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q22취미",0.5488,17.48,0.5606,2163,0.04,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q23가전사용",0.5464,18.18,0.5563,2165,0.0423,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q22취미",0.5644,17.01,0.5533,2167,0.0244,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q23가전사용",0.5675,17.01,0.5498,2169,0.0212,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q22취미,Q23가전사용",0.5429,18.69,0.5584,2181,0.0459,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기",0.5465,18.6,0.5525,2150,0.0422,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q22취미",0.5564,16.08,0.5497,2162,0.0323,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q23가전사용",0.5393,18.18,0.5568,2164,0.0495,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q22취미",0.5596,18.06,0.5451,2166,0.0292,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q23가전사용",0.5581,18.06,0.5485,2168,0.0306,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q22취미,Q23가전사용",0.555,17.65,0.5485,2180,0.0337,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q22취미",0.5547,16.14,0.5554,2149,0.0341,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5416,18.25,0.5586,2151,0.0471,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0122Q,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미,Q23가전사용",0.5562,16.78,0.5524,2163,0.0326,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미,Q23가전사용",0.5579,17.71,0.5464,2167,0.0308,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.55,18.21,0.5554,2178,0.0387,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5479,18.12,0.5591,2161,0.0408,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5494,18.62,0.5584,2166,0.0393,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5664,16.49,0.5553,2177,0.0224,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5463,17.87,0.5605,2180,0.0424,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5593,17.77,0.544,2160,0.0295,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5561,17.93,0.5494,2165,0.0326,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5616,17.87,0.5445,2176,0.0272,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5645,17.87,0.5441,2179,0.0243,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5507,17.48,0.5522,2148,0.038,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5396,18.47,0.5572,2159,0.0491,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5546,17.07,0.5536,2162,0.0342,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5675,17.93,0.5431,2164,0.0213,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5625,17.93,0.5473,2167,0.0262,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5615,18.21,0.5408,2178,0.0272,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기",0.5519,18.12,0.5558,2160,0.0369,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기",0.5824,14.83,0.5441,2165,0.0063,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미",0.5515,17.87,0.5562,2176,0.0373,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q23가전사용",0.548,17.87,0.5562,2179,0.0408,0.5887,17.75,True
EN,13,"ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기",0.5382,18.88,0.5612,2148,0.0506,0.5887,17.75,False
