penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q23가전사용",0.5611,14.68,0.5534,0.0277,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5692,15.36,0.5516,0.0195,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5633,16.04,0.5513,0.0254,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.5574,14.68,0.5617,0.0313,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.5611,16.72,0.5555,0.0277,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.5361,17.75,0.5645,0.0527,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.5311,17.41,0.5694,0.0576,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.562,15.02,0.556,0.0268,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5329,16.72,0.5764,0.0558,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.566,15.02,0.5536,0.0227,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5665,14.68,0.5559,0.0222,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5647,15.02,0.5534,0.0241,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.532,17.41,0.5701,0.0567,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.562,15.36,0.5523,0.0268,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5361,17.41,0.563,0.0527,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5633,14.68,0.5522,0.0254,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5311,16.72,0.5719,0.0576,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5284,17.41,0.5738,0.0604,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5288,16.38,0.5759,0.0599,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5352,17.75,0.5666,0.0536,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.532,17.41,0.5675,0.0567,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5365,17.41,0.5681,0.0522,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5633,16.72,0.5548,0.0254,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5588,16.04,0.552,0.03,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.5374,17.06,0.5691,0.0513,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.5606,15.7,0.5558,0.0281,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.5343,17.75,0.5629,0.0545,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.5297,17.41,0.5697,0.059,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5397,17.75,0.5642,0.049,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5397,17.75,0.5673,0.049,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5456,17.75,0.561,0.0431,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5397,17.41,0.5659,0.049,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5338,17.75,0.5676,0.0549,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5325,16.72,0.5701,0.0563,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5642,15.7,0.5489,0.0245,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.537,17.75,0.5575,0.0517,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5311,17.06,0.5689,0.0576,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5356,16.72,0.5674,0.0531,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5352,16.72,0.5709,0.0536,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5338,16.04,0.5707,0.0549,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5388,17.75,0.5634,0.0499,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5325,17.41,0.5675,0.0563,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5393,17.75,0.5619,0.0495,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5651,15.36,0.5498,0.0236,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5601,15.02,0.5611,0.0286,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5665,15.36,0.5515,0.0222,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5406,16.72,0.5647,0.0481,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5361,17.75,0.5672,0.0527,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5574,14.33,0.5613,0.0313,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5642,15.02,0.555,0.0245,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5374,17.75,0.5592,0.0513,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5297,17.06,0.5659,0.059,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5579,15.02,0.5597,0.0309,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5297,16.72,0.5708,0.059,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5306,16.38,0.5736,0.0581,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5397,17.75,0.5605,0.049,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5315,17.06,0.5674,0.0572,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5393,17.41,0.5659,0.0495,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기",0.5379,16.72,0.5727,0.0508,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기",0.5633,15.36,0.5503,0.0254,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미",0.5411,16.72,0.5655,0.0477,0.5887,17.75,True
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q23가전사용",0.517,19.45,0.5728,0.0717,0.5887,17.75,False
L2,13,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기",0.5406,16.72,0.5694,0.0481,0.5887,17.75,True
